0	0.122649	0.636099	0.618179	0.526614
1	0.331166	0.374556	0.403312	0.491118
2	0.705029	0.684691	0.460379	0.501905
3	0.905484	0.701678	0.637933	0.501129
4	0.776048	0.112515	0.511174	0.534379
5	0.572439	0.909009	0.54432	0.472888
6	0.0173017	0.694236	0.460108	0.538919
7	0.754654	0.412	0.615698	0.483044
8	0.493226	0.757349	0.524616	0.537269
9	0.49426	0.347187	0.352006	0.486373
10	0.471797	0.0920809	0.521633	0.466032
11	0.580468	0.873739	0.480606	0.482903
12	0.931865	0.662017	0.493446	0.488436
13	0.024284	0.378852	0.537892	0.452305
14	0.651955	0.587595	0.488018	0.517742
15	0.0982145	0.7695	0.611656	0.512066
16	0.577269	0.178602	0.598794	0.511239
17	0.453507	0.146042	0.496881	0.494592
18	0.22611	0.451071	0.574204	0.479895
19	0.939875	0.61939	0.459367	0.481955
20	0.133804	0.308831	0.536792	0.5298
21	0.111777	0.427191	0.72534	0.44561
22	0.272751	0.568608	0.617933	0.47765
23	0.282193	0.337383	0.501423	0.501997
24	0.214718	0.865252	0.415573	0.543602
25	0.548522	0.548865	0.545965	0.523521
26	0.902262	0.733476	0.606215	0.490932
27	0.831703	0.795512	0.61521	0.528031
28	0.201218	0.304885	0.362461	0.503019
29	0.0642171	0.455648	0.539192	0.498478
30	0.98646	0.501989	0.505817	0.484261
31	0.0286961	0.426033	0.572921	0.528043
32	0.576023	0.209808	0.510083	0.492653
33	0.848058	0.536693	0.436401	0.464617
34	0.95178	0.453581	0.400496	0.607809
35	0.29042	0.497185	0.607813	0.502114
36	0.830226	0.838424	0.491838	0.509341
37	0.144774	0.850418	0.560636	0.474678
38	0.547801	0.581554	0.486885	0.496579
39	0.623628	0.178635	0.618205	0.49345
40	0.341636	0.495298	0.513894	0.481718
41	0.61281	0.306793	0.506034	0.52416
42	0.838501	0.302628	0.505213	0.534574
43	0.0778181	0.868166	0.568755	0.517373
44	0.793058	0.666724	0.482591	0.498214
45	0.818053	0.159633	0.327599	0.511868
46	0.916148	0.710195	0.580186	0.480832
47	0.269545	0.48163	0.416543	0.495144
48	0.82428	0.943393	0.452852	0.480338
49	0.258761	0.329294	0.468469	0.473731
50	0.0129601	0.707863	0.52164	0.484193
51	0.977601	0.513667	0.53242	0.539494
52	0.994451	0.700713	0.324921	0.51816
53	0.721584	0.119111	0.482244	0.51677
54	0.758309	0.546599	0.48377	0.473696
55	0.887488	0.657154	0.50611	0.498744
56	0.793687	0.831621	0.553466	0.544829
57	0.565043	0.306907	0.613463	0.430078
58	0.742493	0.0505234	0.505934	0.52145
59	0.656518	0.624803	0.516452	0.556378
60	0.624291	0.52587	0.4448	0.477027
61	0.811177	0.385875	0.679735	0.549712
62	0.714217	0.453087	0.457306	0.544883
63	0.189353	0.0468371	0.416188	0.522954
64	0.331877	0.664049	0.404709	0.458223
65	0.950338	0.39708	0.45454	0.504342
66	0.538703	0.277126	0.281809	0.475227
67	0.375554	0.424081	0.523659	0.487221
68	0.182797	0.843785	0.461058	0.501607
69	0.0363917	0.338812	0.480164	0.548552
70	0.326359	0.578956	0.489025	0.539113
71	0.469377	0.596334	0.531726	0.553325
72	0.0528965	0.379804	0.522117	0.519575
73	0.03444	0.555999	0.545696	0.510667
74	0.226655	0.638449	0.560971	0.470165
75	0.117887	0.541315	0.437217	0.530966
76	0.129179	0.31874	0.343209	0.466641
77	0.20123	0.305835	0.445506	0.50197
78	0.55524	0.313688	0.543861	0.567452
79	0.00272278	0.549961	0.462165	0.455398
80	0.464306	0.583812	0.561057	0.472653
81	0.406665	0.363769	0.589067	0.54419
82	0.9404	0.290573	0.468186	0.487687
83	0.796017	0.42933	0.681067	0.484129
84	0.316772	0.313695	0.616882	0.483188
85	0.276452	0.576946	0.463472	0.492143
86	0.762162	0.844418	0.389671	0.468035
87	0.191122	0.364812	0.486372	0.507214
88	0.128552	0.284132	0.426042	0.513998
89	0.540384	0.690189	0.355447	0.478389
90	0.507188	0.492355	0.367871	0.516411
91	0.1087	0.428839	0.517365	0.488
92	0.227309	0.500063	0.663735	0.44638
93	0.353772	0.562554	0.420153	0.536787
94	0.937103	0.552011	0.39841	0.486153
95	0.659979	0.453741	0.645581	0.461209
96	0.600722	0.620253	0.422961	0.530359
97	0.123018	0.56047	0.639514	0.461824
98	0.797921	0.133714	0.389065	0.521922
99	0.338997	0.0918677	0.552875	0.465225
100	0.304051	0.325627	0.462726	0.512539
101	0.668515	0.456441	0.543303	0.500583
102	0.783439	0.480145	0.519124	0.503726
103	0.3883	0.866569	0.4562	0.495474
104	0.875059	0.566733	0.40111	0.545509
105	0.713437	0.580275	0.471653	0.534243
106	0.674181	0.829105	0.54567	0.545933
107	0.917968	0.37309	0.526166	0.485753
108	0.40814	0.32499	0.419618	0.495681
109	0.666114	0.262727	0.438168	0.545967
110	0.0427567	0.111771	0.419651	0.468144
111	0.642261	0.518902	0.514372	0.514399
112	0.265938	0.596558	0.431888	0.526426
113	0.593749	0.279471	0.508245	0.462065
114	0.152361	0.310547	0.548828	0.474814
115	0.924232	0.298471	0.547503	0.512165
116	0.584638	0.756938	0.431587	0.493389
117	0.949207	0.546238	0.437706	0.453304
118	0.151972	0.687309	0.493895	0.510483
119	0.985176	0.577928	0.564155	0.458682
120	0.27989	0.788586	0.571039	0.578858
121	0.950077	0.233948	0.522298	0.493239
122	0.333182	0.354594	0.508309	0.487497
123	0.847824	0.220567	0.463286	0.484377
124	0.924314	0.553066	0.43382	0.52206
125	0.115876	0.265632	0.489093	0.460437
126	0.971477	0.298978	0.431551	0.4731
127	0.951085	0.614577	0.601205	0.484726
128	0.10362	0.36347	0.45132	0.52226
129	0.0969716	0.324896	0.516291	0.501477
130	0.510107	0.477612	0.319796	0.502756
131	0.917496	0.76988	0.516938	0.513716
132	0.344377	0.562076	0.574959	0.501534
133	0.985916	0.548663	0.398383	0.521599
134	0.906995	0.49562	0.347158	0.466599
135	0.0961431	0.631408	0.583823	0.523395
136	0.838807	0.632408	0.452453	0.484102
137	0.35271	0.494898	0.479119	0.489863
138	0.672912	0.633744	0.43492	0.495861
139	0.0737708	0.61163	0.378095	0.516373
140	0.585922	0.57409	0.368292	0.479085
141	0.510853	0.268958	0.555191	0.525719
142	0.269321	0.132395	0.565351	0.506175
143	0.0814197	0.575608	0.623262	0.538163
144	0.557847	0.343119	0.495253	0.50356
145	0.37779	0.360238	0.30899	0.513836
146	0.362877	0.14993	0.410952	0.474612
147	0.265818	0.617318	0.511981	0.476229
148	0.638015	0.609373	0.565539	0.502803
149	0.774758	0.783685	0.559291	0.474086
150	0.17513	0.199731	0.459192	0.517333
151	0.192706	0.446467	0.525146	0.47262
152	0.63556	0.407412	0.506807	0.474573
153	0.306518	0.538775	0.62418	0.553547
154	0.513823	0.632373	0.536989	0.54474
155	0.158377	0.560463	0.360854	0.517058
156	0.147904	0.45584	0.500126	0.494338
157	0.916719	0.691485	0.470987	0.517399
